cap_max,cap_min,ub_in,sink,fixed_source,sink_fixed,cap
931600,913060,211740,33629,0,13367,18540
912790,891370,204050,32712,0,11121,21420
866240,847340,193130,57149,0,9938,18900
845420,826240,188890,31483,0,10516,19180
835940,813480,186350,22551,0,12089,22460
865230,838830,191660,0,0.0057027274,16267,26400
855290,827460,188880,24779,0,16474,27830
862500,830410,192200,10613,0,17274,32090
837280,801660,185250,43283,0,19195,35620
852810,805040,188430,8250.1,0,24842,47770
926180,865400,207760,0,0.0198294837,29246,60780
1014200,936560,226620,0,0.0260111358,28103,77640
1120800,1032600,250670,0,0.0367219105,20572,88200
1154900,1070200,256130,0,0.0091856975,14328,84700
1190800,1116900,263150,0,0.0111414155,9888.9,73900
1250000,1193400,276400,0,0.0218012963,8113.1,56600
1269200,1231200,280190,0,0.0064822306,4258.9,38000
1276400,1251600,282010,0,0.0018847275,2059,24800
1270300,1255900,280520,6591.4,0,914.32,14400
1267400,1260200,279830,3020.6,0,292.26,7200
1261600,1258100,278340,6077.2,0,135.34,3500
1241800,1239600,274430,20187,0,93.189,2200
1217200,1215200,269050,25672,0,1269.3,2000
1173400,1170000,259430,46188,0,1657.5,3400
1068200,1064200,235610,108260,0,2583,4000
914770,907520,203310,159440,0,7826.3,7250
809810,798110,179980,114120,0,10746,11700
821140,800270,187030,5838.1,0,13830,20870
828590,803270,185930,9291.3,0,15986,25320
812530,782040,181890,34380,0,16969,30490
844390,808240,187860,0,0.0058541041,17726,36150
899240,853350,202900,0,0.0152529471,18584,45890
888510,838290,199930,26455,0,18644,50220
925610,866190,205590,0,0.0082543825,17074,59420
940510,873710,212110,3416.4,0,19918,66800
1017500,943100,227890,0,0.0248214363,17496,74400
1084200,1006900,242940,0,0.022044456,14875,77300
1108700,1034000,247840,0,0.0061124886,8956.3,74700
1132500,1064200,253980,0,0.0071099221,7827.4,68300
1156900,1096600,257440,0,0.0074309452,6452,60300
1193800,1143600,266780,0,0.0132032711,4740.3,50200
1197200,1160600,266860,0,0.0006240376,2158.1,36600
1193400,1169300,266240,3999.4,0,688.56,24100
1191700,1177000,265680,1777.2,0,216.88,14700
1186300,1176800,264790,5565.3,0,30.023,9500
1180400,1174300,263420,6269.5,0,160.41,6100
1177000,1172200,262610,4048.9,0,472.89,4800
1167100,1163600,260090,11029,0,492.78,3500
1129700,1126600,252600,39026,0,467.54,3100
1049900,1044400,235130,83747,0,3013.2,5500
978750,969360,221880,77869,0,7398.8,9390
974980,958010,219920,15526,0,10501,16970
968190,945940,219780,18492,0,11352,22250
948960,923140,215550,30456,0,10164,25820
953100,921650,217020,8911.3,0,11788,31450
963230,924180,219570,5545.2,0,14425,39050
975210,929010,222810,4210.5,0,16678,46200
1003800,951200,231110,0,0.0043925356,14751,52600
1013300,952440,234170,9263.9,0,15003,60860
1079400,1012000,247450,0,0.0201083127,17190,67400
1118000,1052700,255260,0,0.010975249,13389,65300
1152700,1095100,263070,0,0.0106250816,9531.2,57600
1169000,1123800,266420,0,0.0041063117,6851.5,45200
1189100,1155200,272350,0,0.0063469485,6133.2,33900
1193900,1170700,273060,0,0.0012225847,2921.3,23200
1205400,1191600,275690,0,0.0043152812,1981.4,13800
1202200,1194500,274780,3566.7,0,468.06,7700
1202700,1198800,274660,0,7.06729305319936E-005,179.75,3900
1191700,1189400,272250,11067,0,113.84,2300
1128400,1126500,258530,64122,0,487.55,1900
1049500,1043700,237590,83660,0,3713,5800
923730,912690,211590,134800,0,8835.6,11040
928970,908770,212870,10640,0,15495,20200
918970,896840,209220,24051,0,12418,22130
865440,844470,196240,65563,0,14008,20970
854300,833390,194740,23353,0,12311,20910
828100,807980,188950,36089,0,11251,20120
847330,821200,192080,0,0.001953282,15259,26130
830140,801370,187140,32500,0,16808,28770
838440,807350,188950,8343.7,0,16685,31090
823720,789350,187180,32118,0,21971,34370
829780,785850,188440,16117,0,23397,43930
909610,853620,203850,0,0.0235390839,27597,55990
1002500,934200,226890,0,0.0292896603,26344,68300
1111800,1038100,251140,0,0.0387572317,19101,73700
1149500,1078900,259060,0,0.0106877202,12215,70600
1195500,1135600,268270,0,0.0158375745,7953.7,59900
1242700,1198400,279590,0,0.0174483449,5302,44300
1271400,1241700,285700,0,0.0108973857,3049.8,29700
1279900,1262200,287580,0,0.0030493279,1666.6,17700
1276300,1266500,286810,3919.8,0,301.79,9800
1272500,1267800,285940,4067.6,0,291.6,4700
1261100,1259000,283150,11702,0,386.87,2100
1204500,1202800,271290,57246,0,928.79,1700
1090500,1086300,244800,117460,0,4172.6,4200
970280,961770,217150,127710,0,8469.6,8510
928730,912730,208910,54489,0,12149,16000
914930,895560,204540,26418,0,10968,19370
886600,867510,198530,39654,0,11146,19090
862330,845200,192080,34353,0,10651,17130
848890,829000,190220,25459,0,13365,19890
861530,837000,191290,1892.1,0,13806,24530
838520,811680,188410,37642,0,14125,26840
829400,797950,187640,26521,0,16543,31450
830470,793860,185850,17203,0,16606,36610
855340,810140,189940,0,0.001698943,19846,45200
943610,885510,211440,0,0.0272582539,24112,58100
1036300,968280,231410,0,0.0298903824,24901,68020
1147100,1073700,256440,0,0.0395845839,17626,73400
1193000,1124200,269150,0,0.0147727174,10393,68800
1221900,1166500,274590,0,0.0091539432,6838,55400
1266100,1225100,283740,0,0.0165048501,6678.2,41000
1293300,1265600,290270,0,0.0104123711,4060.4,27700
1301600,1284400,291830,0,0.0030823437,1883.6,17200
1300800,1291600,291740,1107.3,0,288.79,9200
1298200,1293800,291020,2628.5,0,375.62,4400
1284500,1282700,288590,13725,0,31.988,1800
1236900,1235200,276670,48274,0,433.59,1700
1115600,1112000,251170,124030,0,3216.2,3600
979820,970630,220340,143480,0,6683.8,9190
961090,943140,216070,33102,0,13875,17950
942280,922140,213840,30476,0,10195,20140
904230,886820,207070,47082,0,8743.7,17410
880610,862750,199860,33990,0,10266,17860
855000,836150,193570,35885,0,10703,18850
880960,856560,200760,0,0.0051107051,12317,24400
873510,847760,200290,20187,0,11918,25750
858080,828600,197040,30863,0,15385,29480
839680,806450,192760,34290,0,16310,33230
869320,824540,198040,0,0.0032043151,20010,44780
950960,894640,216970,0,0.0253695246,23563,56320
1072300,1003500,241890,0,0.042000522,25509,68800
1174500,1100900,267280,0,0.036230371,19208,73600
1211300,1145200,275120,0,0.0116216451,11465,66100
1244200,1191200,281100,0,0.0115764061,7707.7,53000
1282800,1244200,288330,0,0.0145056331,6238.8,38600
1310300,1283900,295250,0,0.0103910566,3557.4,26400
1313500,1297100,296030,0,0.0010508069,906.38,16400
1311600,1303600,295530,2015.3,0,183.76,8000
1309800,1305300,295040,2003,0,0,4500
1299900,1297900,292670,10172,0,47.04,2000
1239600,1238200,279200,60773,0,749.1,1400
1125100,1120800,254840,118340,0,3544.3,4300
977160,967750,222870,155330,0,9033.5,9410
944490,928290,217100,44732,0,13739,16200
910840,894600,208370,43363,0,11005,16240
894150,877960,203250,26266,0,9317.3,16190
876040,858390,199310,28264,0,9881.9,17650
873740,853020,198350,14199,0,11982,20720
867620,844440,196610,19051,0,14011,23180
861020,835650,194610,19847,0,13732,25370
853840,823900,193310,23549,0,17335,29940
841160,805460,191710,30900,0,14852,35700
864500,821530,196750,0,0.0013288529,21988,42970
939780,885210,212550,0,0.0221518987,25669,54570
1038400,973190,235750,0,0.0331458524,24999,65210
1161900,1089900,260840,0,0.0454739223,19898,72000
1202400,1135300,268020,0,0.0130410196,11159,67100
1241300,1184100,278450,0,0.0135290791,7593,57200
1276300,1235300,284650,0,0.0129244421,5700.2,41000
1307900,1280400,292150,0,0.0120996999,3089.4,27500
1314600,1298300,293150,0,0.0023932315,1045.9,16300
1314100,1305100,293280,1007.2,0,168.84,9000
1309600,1305400,292130,4656.5,0,204.48,4200
1299400,1296800,290050,10537,0,77.956,2600
1231500,1229500,275900,68590,0,437.58,2000
1117800,1113700,248780,116930,0,3179.3,4100
983040,972260,218980,143850,0,6943.6,10780
960050,942710,215420,35982,0,13872,17340
932830,914310,207620,38405,0,12563,18520
901350,882840,202320,42147,0,10030,18510
896070,877050,200820,16709,0,10967,19020
879670,857500,196600,29977,0,12213,22170
882210,854220,198140,14588,0,14135,27990
877930,847300,196380,20330,0,16387,30630
873740,838100,194660,22523,0,17173,35640
824230,785000,183880,66730,0,17868,39230
870850,818710,194720,0,0.0090199661,23505,52140
947700,883680,212400,0,0.0212823524,28177,64020
1029600,953230,232140,0,0.0235934577,26295,76370
1129800,1046200,254700,0,0.0338026882,22802,83600
1159800,1076100,258980,0,0.007069033,13892,83700
1211700,1136600,270000,0,0.0179507591,12041,75100
1240500,1184000,277430,0,0.009766845,8213,56500
1271400,1231300,283370,0,0.0111927444,4187.2,40100
1277000,1251000,284910,0,0.0011698638,2334.2,26000
1270300,1255400,282900,7119.1,0,823.84,14900
1266300,1258000,282230,4701.8,0,465.58,8300
1257300,1252000,280640,9462.8,0,189.49,5300
1242200,1238200,277490,15652,0,402.12,4000
1223900,1220400,272090,19417,0,1709.8,3500
1165000,1161900,259400,60386,0,2934.9,3100
1062600,1057300,236120,106810,0,3875.8,5300
953170,946380,209750,114620,0,6108,6790
825290,814310,182910,136500,0,11300,10980
783790,766130,175070,54445,0,15485,17660
806750,781580,179700,0,0.0027617556,15078,25170
782000,753790,174890,39306,0,15699,28210
845580,808360,187830,0,0.0193218496,18400,37220
866910,822770,191730,0,0.0011274958,21689,44140
909730,857700,203210,0,0.0109047805,17989,52030
908870,848500,205520,18307,0,16276,60370
951720,884370,210900,0,0.0110135282,17997,67350
1038400,963020,229730,0,0.0291756927,17229,75380
1101200,1023100,244330,0,0.0202953586,14737,78100
1128200,1054000,249710,0,0.007629736,10394,74200
1140700,1073900,254090,0,0.0021411545,8375.5,66800
1160800,1102700,257280,0,0.0058919483,7516.6,58100
1199500,1153400,266000,0,0.0142033146,6322.9,46100
1199300,1164300,265360,2063.5,0,1729.7,35000
1199400,1176500,265180,355.67,0,553.66,22900
1194800,1180900,264530,4804.2,0,401.76,13900
1191600,1184000,263640,3331.3,0,259.79,7600
1180300,1175800,261140,11322,0,202.83,4500
1174200,1171300,260570,6725.6,0,985.14,2900
1169500,1167000,259460,5704.3,0,929.13,2500
1123300,1121200,248420,47378,0,1722.5,2100
1051400,1047400,234200,75113,0,2563.4,4000
991440,983790,219510,65555,0,6865.9,7650
958800,944440,214940,42640,0,10599,14360
950980,931680,213750,18844,0,11391,19300
941900,917620,209570,21282,0,11066,24280
897240,868480,201230,56717,0,13214,28760
906530,870500,205440,6046.7,0,13617,36030
941610,898440,211850,0,0.0085923703,16011,43170
953120,903270,214750,4428.8,0,15421,49850
961120,904780,217230,9444.9,0,17462,56340
1026600,963150,232360,0,0.0201344121,18386,63450
1077200,1017100,242010,0,0.0158784636,14643,60100
1102900,1049800,247280,0,0.0069959546,9257.8,53100
1136300,1091600,254290,0,0.0109443647,5809.2,44700
1158500,1124000,258160,0,0.0072247597,5249.3,34500
1162400,1139900,259820,0,0.0005856279,2959.5,22500
1171900,1158000,261790,0,0.0035611379,1870.4,13900
1170200,1162000,261450,2115.4,0,385.3,8200
1170300,1166300,261380,126.29,0,361.32,4000
1157500,1155500,259210,12831,0,393.64,2000
1097300,1095700,245740,60740,0,1065.1,1600
1015500,1009200,227940,87422,0,3219.2,6300
903420,891370,204190,122180,0,11905,12050
907390,886350,204190,12840,0,14950,21040
883040,859120,198820,38955,0,13060,23920
847340,825270,190890,48050,0,11807,22070
833980,810700,187850,26009,0,12550,23280
798930,776310,179190,45649,0,13168,22620
827160,800420,186990,0,0.0058828135,14580,26740
834730,803970,186750,9039.7,0,16060,30760
823540,790090,186060,28283,0,15157,33450
817220,778910,184890,25628,0,16805,38310
870530,820250,194040,0,0.0122419418,22970,50280
942110,880420,210430,0,0.0191730828,24617,61690
1050900,979570,234470,0,0.0363791378,25842,71330
1126100,1051000,251570,0,0.0243873157,20531,75100
1176600,1107900,263420,0,0.0164887555,13882,68700
1200900,1146100,268570,0,0.0070111793,8807.8,54800
1234800,1193500,277150,0,0.0120127017,7085.8,41300
1260100,1232500,282290,0,0.009627648,3788.6,27600
1274900,1258700,285130,0,0.005861064,1597.1,16200
1272900,1263900,284810,2533.8,0,616.4,9000
1268800,1263400,283510,4331.1,0,570.44,5400
1264000,1261800,282380,4941.3,0,435.34,2200
1213400,1211900,270690,51016,0,481.34,1500
1104000,1099100,246790,113880,0,2514.9,4900
954240,943540,214200,158970,0,7288,10700
919550,901360,207870,48808,0,13500,18190
902120,883370,202970,29014,0,11317,18750
871370,855070,194500,39855,0,11114,16300
847810,830850,188490,33793,0,10760,16960
821770,802900,182930,37157,0,12464,18870
830660,806120,188480,6621.5,0,14956,24540
800160,774360,182940,44690,0,14164,25800
813190,781990,185400,4001.5,0,14948,31200
808910,773680,183910,21242,0,15327,35230
836570,793610,189930,0,0.0025692723,23123,42960
937830,880520,210700,0,0.0320370612,23983,57310
1006700,940390,225800,0,0.0202953586,23002,66310
1113500,1041600,251780,0,0.0386754535,19463,71900
1155800,1090100,260290,0,0.0138701118,11405,65700
1188600,1135600,268260,0,0.0106072469,8035.6,53000
1225900,1188700,275310,0,0.0139340554,6432.9,37200
1249100,1223000,281990,0,0.0087585367,3291.4,26100
1259600,1244700,284350,0,0.003998782,1727.3,14900
1256200,1248900,283830,3637.4,0,252.15,7300
1250900,1248000,282530,5307.5,0,325.22,2900
1240500,1239300,280080,10632,0,255.67,1200
1186500,1185300,268340,54508,0,893.33,1200
1082600,1078900,243500,107180,0,3649.2,3700
954710,945670,212560,135490,0,7187.8,9040
952990,935220,210560,16020,0,11949,17770
921000,901940,204730,43753,0,11637,19060
897580,878210,201510,34531,0,8579,19370
876790,858620,196810,31261,0,9880.7,18170
856190,835780,192460,32423,0,10728,20410
866610,842020,195930,3930.9,0,13584,24590
857280,831940,193220,22635,0,13577,25340
830010,802110,189150,42185,0,15361,27900
842270,808920,189590,5161.2,0,17415,33350
847380,804150,193980,15339,0,21351,43230
942960,885790,214540,0,0.0302035756,26106,57170
1023000,957310,232680,0,0.0257497064,23091,65690
1153700,1082100,260180,0,0.0485449563,17242,71600
1193600,1128400,268290,0,0.0125333855,11686,65200
1217300,1164900,274120,0,0.0074126756,7744.5,52400
1251000,1211600,282420,0,0.0123815738,5252.7,39400
1281700,1254300,288670,0,0.0121266693,2689,27400
1287200,1271000,289550,0,0.0019742051,846.43,16200
1285300,1278100,288950,2123,0,105.29,7200
1284900,1281100,288860,592.17,0,198.13,3800
1271500,1269800,285930,13487,0,350.32,1700
1213900,1213000,270540,57941,0,209.98,900
1101400,1097500,247230,116070,0,3081.7,3900
991770,982120,222190,117970,0,8397.2,9650
972080,954830,218620,33276,0,14356,17250
933670,916480,209570,48539,0,9437.8,17190
914940,897660,204300,30061,0,10016,17280
892670,874680,200000,32628,0,9852,17990
866350,845920,194870,37904,0,9739,20430
871450,847810,197670,8795.9,0,13671,23640
846390,821610,190580,38235,0,13854,24780
856090,825930,192820,7241.8,0,15134,30160
832050,799500,185670,39678,0,17044,32550
852630,809580,193220,1828.8,0,22294,43050
959570,902420,215110,0,0.0349810779,24675,57150
1064400,995050,239880,0,0.0343894906,20953,69350
1148500,1074800,258040,0,0.0289925617,18058,73700
1207000,1139000,270650,0,0.0203906216,10906,68000
1232000,1176900,276680,0,0.0073304624,7133.4,55100
1263900,1223000,284500,0,0.0115929358,5874.2,40900
1287300,1259700,289080,0,0.009211362,2891.8,27600
1294700,1277800,290920,0,0.0029164383,1716.6,16900
1291800,1282600,290280,3049.3,0,477.77,9200
1288300,1283200,289350,3558.3,0,219.92,5100
1277700,1274500,287100,10794,0,306.41,3200
1213400,1210900,272800,64957,0,721.57,2500
1094000,1089400,246110,123020,0,3013.3,4600
960970,951270,218640,141020,0,7812.1,9700
943050,923530,210440,32625,0,12739,19520
933110,912560,208110,21450,0,11533,20550
888900,870490,197670,53456,0,10643,18410
879810,859750,196380,20902,0,10243,20060
832460,812390,188440,57867,0,10352,20070
844570,818440,192130,2894.4,0,14230,26130
839790,811750,189080,19095,0,14543,28040
850870,816720,192780,6724.9,0,16540,34150
826940,786030,187970,44251,0,20440,40910
858910,807950,197450,0,0.0032162339,24654,50960
947140,880680,215230,0,0.0252229327,29357,66460
1048500,966310,238340,0,0.0317852016,26252,82190
1163000,1070700,263040,0,0.0393522989,23728,92300
1194200,1105900,270350,0,0.0077002044,14733,88300
1226000,1149100,277480,0,0.0096137283,11074,76900
1271600,1211800,287170,0,0.0166623168,7843.8,59800
1290300,1249100,291160,0,0.006232111,3780.2,41200
1296800,1270300,292850,0,0.0016396102,2426.7,26500
1294700,1279400,291810,2969.2,0,861.24,15300
1290600,1282600,291430,4405.1,0,439.72,8000
1280300,1276200,288700,10455,0,245.91,4100
1261400,1258600,284490,19348,0,279.97,2800
1243000,1240000,281320,20028,0,1108.1,3000
1184700,1181700,268100,60057,0,1569,3000
1073500,1069400,242520,114250,0,3332.1,4100
960970,952680,217100,119460,0,5139.8,8290
856020,842600,194450,115680,0,9975.7,13420
834210,814360,187600,36105,0,14751,19850
830490,806200,189460,18607,0,15810,24290
804330,776030,183160,41770,0,20399,28300
823040,788590,187800,0,0.0007514463,19914,34450
874080,830670,199860,0,0.0138313976,18148,43410
880620,831660,200000,9462.1,0,17529,48960
910260,852610,205660,0,0.0046543999,17282,57650
957680,891250,217260,0,0.0125046761,18868,66430
1013500,939140,230060,0,0.0165439993,18663,74360
1063100,988490,240820,0,0.0158362695,16331,74610
1091100,1019400,247140,0,0.0078076471,9344,71700
1109700,1046800,251380,0,0.0051063552,8451,62900
1137000,1082900,257540,0,0.0084161991,7026.8,54100
1186700,1141200,267900,0,0.0185906303,6543,45500
1192300,1158800,269230,0,0.0014885815,2023.5,33500
1192500,1169300,268900,227.97,0,570.23,23200
1189300,1174600,268020,3402.3,0,187.67,14700
1185500,1176800,267260,3988.5,0,133.44,8700
1179000,1173200,265960,6856.9,0,208.11,5800
1178600,1174200,265670,1072.5,0,535.83,4400
1171300,1168400,263690,7848.3,0,760.08,2900
1122800,1120200,252670,50169,0,1041.6,2600
1031500,1027400,233350,94278,0,3108,4100
978390,969480,222060,60467,0,6969.2,8910
955530,938320,217810,35022,0,10667,17210
938220,917270,215100,29322,0,11249,20950
923730,898730,209320,25993,0,11106,25000
922580,890000,206490,14946,0,12647,32580
919730,879310,208570,18211,0,15370,40420
939350,890920,212560,0,0.0012843969,15847,48430
972440,918200,221030,0,0.0069729001,16209,54240
987960,928780,224840,1079.7,0,17437,59180
1032600,970010,235240,0,0.0122367219,17394,62590
1075300,1013000,244810,0,0.0125951542,13528,62300
1115600,1058600,253710,0,0.0125912393,10884,57000
1144100,1097800,259660,0,0.0090395406,6965.3,46300
1167300,1133300,264470,0,0.0076384358,4462.9,34000
1179700,1157300,266950,0,0.0040175736,2248.4,22400
1191800,1177600,269400,0,0.0044160251,1670.8,14200
1189900,1182200,269020,2421.2,0,363.17,7700
1190400,1186700,269080,0,7.68062986645787E-005,197.53,3700
1178900,1177200,265910,11656,0,146.51,1700
1125200,1123300,254500,54582,0,709.04,1900
1009300,1003500,228480,120730,0,3920.5,5800
895590,883980,199740,122690,0,8246.5,11610
